#name: raw data
#device: UH-0000.00.00
#eegchannels: 4
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,trigger,id,target,nontarget,trial,islast
100055.200,100057.600,100060.700,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100014.100,100016.400,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99981.900,99982.880,99983.480,99985.590,0.000,0.000,0.000,0.000,0.000,0.000
99999.000,99998.590,99998.090,99996.190,0.000,0.000,0.000,0.000,0.000,0.000
99969.200,99967.000,99964.800,99959.540,0.000,0.000,0.000,0.000,0.000,0.000
99926.060,99922.660,99920.350,99911.520,0.000,0.000,0.000,0.000,0.000,0.000
99993.230,99989.140,99985.890,99974.340,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.700,100079.400,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.800,100002.500,99987.390,0.000,0.000,0.000,0.000,0.000,0.000
99848.470,99843.300,99838.280,99823.550,0.000,0.000,0.000,0.000,0.000,0.000
99885.680,99880.700,99876.710,99861.720,0.000,0.000,0.000,0.000,0.000,0.000
100102.000,100098.300,100093.100,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.200,100133.500,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.110,99911.500,99909.270,99902.110,0.000,0.000,0.000,0.000,0.000,0.000
99792.760,99791.660,99790.340,99786.550,0.000,0.000,0.000,0.000,0.000,0.000
99990.880,99990.340,99990.170,99990.970,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100189.400,100190.600,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100069.400,100071.500,100078.900,0.000,0.000,0.000,0.000,0.000,0.000
99840.260,99844.090,99846.870,99857.600,0.000,0.000,0.000,0.000,0.000,0.000
99878.880,99883.470,99887.370,99899.840,0.000,0.000,0.000,0.000,0.000,0.000
100095.600,100099.400,100104.800,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.100,100137.800,100142.600,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99968.700,99973.200,99978.850,99992.740,0.000,0.000,0.000,0.000,0.000,0.000
99893.060,99897.610,99901.660,99915.670,0.000,0.000,0.000,0.000,0.000,0.000
99987.930,99991.760,99994.750,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100057.900,100060.800,100069.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100014.000,100015.700,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99982.430,99982.770,99983.700,99985.090,0.000,0.000,0.000,0.000,0.000,0.000
99999.270,99998.760,99997.370,99996.110,0.000,0.000,0.000,0.000,0.000,0.000
99968.880,99966.700,99965.360,99959.250,0.000,0.000,0.000,0.000,0.000,0.000
99925.380,99923.090,99919.660,99910.820,0.000,0.000,0.000,0.000,0.000,0.000
99993.910,99989.590,99986.030,99974.130,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.600,100079.600,100065.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.700,100002.100,99988.020,0.000,0.000,0.000,0.000,0.000,0.000
99848.940,99843.770,99838.130,99823.910,0.000,0.000,0.000,0.000,0.000,0.000
99886.030,99880.900,99876.090,99861.640,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.900,100093.300,100080.400,0.000,0.000,0.000,0.000,0.000,0.000
100141.000,100137.400,100133.700,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99913.960,99912.290,99909.710,99902.370,0.000,0.000,0.000,0.000,0.000,0.000
99792.690,99791.410,99790.230,99786.810,0.000,0.000,0.000,0.000,0.000,0.000
99990.660,99990.820,99990.110,99990.630,0.000,0.000,0.000,0.000,0.000,0.000
100188.200,100189.000,100190.500,100193.700,0.000,0.000,0.000,0.000,0.000,0.000
100067.100,100069.000,100071.900,100079.100,0.000,0.000,0.000,0.000,0.000,0.000
99840.110,99843.280,99847.220,99857.730,0.000,0.000,0.000,0.000,0.000,0.000
99878.950,99882.860,99887.770,99899.980,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100100.100,100104.800,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100137.000,100142.300,100157.800,0.000,0.000,0.000,0.000,0.000,0.000
99968.230,99973.520,99978.550,99993.460,0.000,0.000,0.000,0.000,0.000,0.000
99892.640,99897.200,99901.230,99915.540,0.000,0.000,0.000,0.000,0.000,0.000
99987.190,99991.480,99994.960,100007.300,0.000,0.000,0.000,0.000,0.000,0.000
100055.600,100057.700,100060.600,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.000,100015.800,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99981.880,99983.090,99982.900,99985.630,0.000,0.000,0.000,0.000,0.000,0.000
99998.610,99998.510,99997.350,99996.190,0.000,0.000,0.000,0.000,0.000,0.000
99968.450,99966.930,99965.320,99959.730,0.000,0.000,0.000,0.000,0.000,0.000
99926.230,99923.080,99920.440,99911.100,0.000,0.000,0.000,0.000,0.000,0.000
99993.870,99989.310,99985.670,99974.390,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.100,100079.500,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.800,100007.900,100002.500,99987.420,0.000,0.000,0.000,0.000,0.000,0.000
99848.800,99843.480,99839.010,99823.660,0.000,0.000,0.000,0.000,0.000,0.000
99886.170,99881.000,99876.520,99861.830,0.000,0.000,0.000,0.000,0.000,0.000
100101.900,100098.000,100093.700,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100136.900,100134.000,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.730,99912.020,99909.150,99902.090,0.000,0.000,0.000,0.000,0.000,0.000
99792.770,99791.980,99790.490,99786.910,0.000,0.000,0.000,0.000,0.000,0.000
99990.970,99990.660,99990.140,99990.590,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100188.800,100190.900,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100066.400,100068.600,100071.100,100079.000,0.000,0.000,0.000,0.000,0.000,0.000
99840.450,99843.480,99847.560,99857.460,0.000,0.000,0.000,0.000,0.000,0.000
99878.500,99883.440,99886.950,99899.780,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100099.900,100104.400,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.900,100141.900,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.910,99973.250,99978.870,99992.760,0.000,0.000,0.000,0.000,0.000,0.000
99893.080,99896.980,99901.690,99914.840,0.000,0.000,0.000,0.000,0.000,0.000
99987.270,99990.940,99995.700,100006.500,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100057.900,100061.100,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100014.400,100015.500,100021.600,0.000,0.000,0.000,0.000,0.000,0.000
99982.260,99982.790,99983.050,99985.130,0.000,0.000,0.000,0.000,0.000,0.000
99999.000,99997.970,99998.090,99995.680,0.000,0.000,0.000,0.000,0.000,0.000
99968.640,99966.830,99965.110,99959.350,0.000,0.000,0.000,0.000,0.000,0.000
99925.500,99923.000,99919.980,99910.660,0.000,0.000,0.000,0.000,0.000,0.000
99993.130,99989.230,99986.090,99973.950,0.000,0.000,0.000,0.000,0.000,0.000
100088.600,100084.100,100079.100,100066.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.800,100002.500,99987.640,0.000,0.000,0.000,0.000,0.000,0.000
99849.070,99844.070,99838.870,99823.380,0.000,0.000,0.000,0.000,0.000,0.000
99886.320,99881.030,99876.580,99861.810,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100097.800,100093.600,100081.200,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100136.900,100134.100,100123.900,0.000,0.000,0.000,0.000,0.000,0.000
99914.400,99912.130,99909.130,99901.950,0.000,0.000,0.000,0.000,0.000,0.000
99793.380,99791.950,99790.280,99787.260,0.000,0.000,0.000,0.000,0.000,0.000
99991.000,99990.790,99990.950,99990.920,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100188.900,100190.500,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100069.100,100071.400,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.500,99843.550,99847.040,99857.710,0.000,0.000,0.000,0.000,0.000,0.000
99879.360,99883.010,99886.940,99900.230,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100099.400,100104.900,100118.900,0.000,0.000,0.000,0.000,0.000,0.000
100131.900,100137.300,100142.300,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.850,99973.390,99978.480,99993.060,0.000,0.000,0.000,0.000,0.000,0.000
99892.890,99897.490,99901.380,99914.860,0.000,0.000,0.000,0.000,0.000,0.000
99987.480,99991.660,99995.630,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100055.500,100058.300,100060.700,100070.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100013.900,100015.600,100021.200,0.000,0.000,0.000,0.000,0.000,0.000
99981.880,99982.520,99983.060,99985.160,0.000,0.000,0.000,0.000,0.000,0.000
99998.980,99998.300,99997.430,99996.280,0.000,0.000,0.000,0.000,0.000,0.000
99969.260,99966.840,99965.500,99959.910,0.000,0.000,0.000,0.000,0.000,0.000
99926.140,99922.910,99919.500,99910.970,0.000,0.000,0.000,0.000,0.000,0.000
99993.030,99989.150,99985.880,99974.500,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100083.600,100079.200,100065.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.200,100002.800,99988.200,0.000,0.000,0.000,0.000,0.000,0.000
99848.980,99844.060,99838.930,99823.830,0.000,0.000,0.000,0.000,0.000,0.000
99885.680,99880.840,99876.690,99862.020,0.000,0.000,0.000,0.000,0.000,0.000
100101.700,100097.400,100093.900,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100140.800,100137.000,100133.500,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.730,99911.500,99910.010,99902.190,0.000,0.000,0.000,0.000,0.000,0.000
99793.300,99792.180,99790.900,99787.080,0.000,0.000,0.000,0.000,0.000,0.000
99990.710,99990.370,99990.190,99990.100,0.000,0.000,0.000,0.000,0.000,0.000
100187.400,100188.800,100189.900,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100066.900,100068.900,100071.100,100078.200,0.000,0.000,0.000,0.000,0.000,0.000
99840.440,99843.500,99847.240,99857.540,0.000,0.000,0.000,0.000,0.000,0.000
99879.170,99883.320,99887.100,99900.550,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100099.700,100104.300,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.100,100142.100,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.440,99973.450,99978.110,99992.730,0.000,0.000,0.000,0.000,0.000,0.000
99892.270,99896.730,99902.110,99915.650,0.000,0.000,0.000,0.000,0.000,0.000
99987.050,99991.600,99995.130,100006.300,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100058.100,100061.100,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100013.700,100015.900,100021.600,0.000,0.000,0.000,0.000,0.000,0.000
99982.060,99982.570,99983.480,99984.780,0.000,0.000,0.000,0.000,0.000,0.000
99999.050,99998.590,99997.660,99995.660,0.000,0.000,0.000,0.000,0.000,0.000
99968.450,99966.800,99964.630,99959.820,0.000,0.000,0.000,0.000,0.000,0.000
99926.200,99923.050,99920.430,99910.950,0.000,0.000,0.000,0.000,0.000,0.000
99993.190,99989.180,99986.120,99974.190,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100084.000,100079.400,100066.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100007.100,100003.000,99987.980,0.000,0.000,0.000,0.000,0.000,0.000
99848.880,99844.070,99838.800,99824.080,0.000,0.000,0.000,0.000,0.000,0.000
99886.200,99881.270,99876.770,99862.560,0.000,0.000,0.000,0.000,0.000,0.000
100102.300,100097.400,100093.500,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.800,100137.300,100134.100,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.540,99912.090,99909.210,99902.230,0.000,0.000,0.000,0.000,0.000,0.000
99793.180,99791.620,99790.130,99786.450,0.000,0.000,0.000,0.000,0.000,0.000
99990.270,99990.960,99990.340,99990.850,0.000,0.000,0.000,0.000,0.000,0.000
100188.200,100189.300,100190.700,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100069.400,100071.600,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99840.530,99843.380,99847.630,99857.160,0.000,0.000,0.000,0.000,0.000,0.000
99879.220,99882.700,99887.450,99899.700,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.800,100105.000,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100137.800,100142.200,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.130,99973.550,99978.020,99993.190,0.000,0.000,0.000,0.000,0.000,0.000
99893.050,99897.230,99901.800,99915.570,0.000,0.000,0.000,0.000,0.000,0.000
99987.330,99990.930,99994.890,100006.400,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100058.600,100061.000,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100014.100,100016.400,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99982.270,99983.150,99983.480,99985.270,0.000,0.000,0.000,0.000,0.000,0.000
99999.150,99998.670,99997.600,99996.080,0.000,0.000,0.000,0.000,0.000,0.000
99968.360,99967.090,99965.550,99959.940,0.000,0.000,0.000,0.000,0.000,0.000
99925.700,99922.640,99919.910,99910.980,0.000,0.000,0.000,0.000,0.000,0.000
99993.710,99989.200,99985.540,99973.780,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100083.500,100079.800,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.400,100002.900,99988.000,0.000,0.000,0.000,0.000,0.000,0.000
99849.060,99843.180,99838.820,99823.520,0.000,0.000,0.000,0.000,0.000,0.000
99886.340,99881.390,99876.790,99861.670,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100097.800,100093.900,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.600,100134.100,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99913.950,99911.730,99909.800,99901.840,0.000,0.000,0.000,0.000,0.000,0.000
99793.120,99791.540,99790.160,99787.280,0.000,0.000,0.000,0.000,0.000,0.000
99990.240,99990.880,99990.110,99990.600,0.000,0.000,0.000,0.000,0.000,0.000
100187.400,100189.600,100190.600,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100066.100,100069.300,100071.800,100078.200,0.000,0.000,0.000,0.000,0.000,0.000
99840.800,99843.870,99847.600,99857.540,0.000,0.000,0.000,0.000,0.000,0.000
99878.790,99883.070,99887.380,99899.800,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100099.600,100105.000,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.200,100142.500,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.800,99973.880,99978.100,99993.460,0.000,0.000,0.000,0.000,0.000,0.000
99892.110,99897.420,99901.270,99914.800,0.000,0.000,0.000,0.000,0.000,0.000
99987.690,99991.200,99994.770,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100055.500,100058.100,100060.600,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100011.800,100014.300,100016.100,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99981.940,99982.370,99983.530,99984.840,0.000,0.000,0.000,0.000,0.000,0.000
99999.130,99998.630,99997.760,99995.340,0.000,0.000,0.000,0.000,0.000,0.000
99969.250,99966.950,99964.860,99959.820,0.000,0.000,0.000,0.000,0.000,0.000
99925.670,99922.520,99920.090,99910.810,0.000,0.000,0.000,0.000,0.000,0.000
99993.550,99989.160,99985.270,99973.860,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100084.200,100079.800,100065.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100007.500,100002.500,99988.140,0.000,0.000,0.000,0.000,0.000,0.000
99848.230,99843.570,99838.650,99823.740,0.000,0.000,0.000,0.000,0.000,0.000
99885.980,99880.780,99876.100,99862.120,0.000,0.000,0.000,0.000,0.000,0.000
100101.700,100097.300,100093.200,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.400,100136.800,100133.400,100123.200,0.000,0.000,0.000,0.000,0.000,0.000
99913.910,99911.740,99909.640,99902.530,0.000,0.000,0.000,0.000,0.000,0.000
99793.470,99792.270,99790.960,99787.390,0.000,0.000,0.000,0.000,0.000,0.000
99990.730,99990.520,99990.990,99990.520,0.000,0.000,0.000,0.000,0.000,0.000
100187.600,100189.300,100190.700,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.600,100069.300,100071.900,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99839.840,99843.950,99846.840,99857.130,0.000,0.000,0.000,0.000,0.000,0.000
99879.360,99882.800,99886.920,99900.140,0.000,0.000,0.000,0.000,0.000,0.000
100095.600,100100.200,100105.100,100118.800,0.000,0.000,0.000,0.000,0.000,0.000
100132.600,100137.700,100142.800,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99969.090,99973.730,99978.890,99992.910,0.000,0.000,0.000,0.000,0.000,0.000
99892.710,99897.150,99902.010,99914.790,0.000,0.000,0.000,0.000,0.000,0.000
99987.190,99991.590,99995.010,100006.800,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100058.500,100061.300,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100014.100,100015.500,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99981.700,99982.610,99983.640,99985.470,0.000,0.000,0.000,0.000,0.000,0.000
99999.310,99998.080,99997.200,99996.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.840,99967.020,99965.380,99959.500,0.000,0.000,0.000,0.000,0.000,0.000
99926.080,99923.130,99919.660,99911.380,0.000,0.000,0.000,0.000,0.000,0.000
99993.790,99989.790,99986.170,99974.180,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100083.500,100078.900,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.500,100002.400,99987.380,0.000,0.000,0.000,0.000,0.000,0.000
99848.160,99843.610,99838.340,99823.310,0.000,0.000,0.000,0.000,0.000,0.000
99886.060,99881.230,99876.820,99862.170,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100097.500,100093.400,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100137.700,100133.800,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.780,99912.300,99909.770,99902.340,0.000,0.000,0.000,0.000,0.000,0.000
99793.340,99791.380,99790.740,99786.880,0.000,0.000,0.000,0.000,0.000,0.000
99990.660,99990.640,99990.550,99990.030,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.300,100190.800,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100067.100,100069.500,100071.800,100078.300,0.000,0.000,0.000,0.000,0.000,0.000
99840.210,99843.890,99847.440,99857.090,0.000,0.000,0.000,0.000,0.000,0.000
99879.240,99883.310,99887.770,99900.200,0.000,0.000,0.000,0.000,0.000,0.000
100095.000,100100.000,100105.100,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.300,100142.200,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99968.950,99973.840,99978.270,99992.710,0.000,0.000,0.000,0.000,0.000,0.000
99892.970,99897.340,99901.630,99914.750,0.000,0.000,0.000,0.000,0.000,0.000
99987.090,99991.800,99994.920,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100057.600,100060.900,100069.900,0.000,0.000,0.000,0.000,0.000,0.000
100011.800,100014.000,100015.600,100021.200,0.000,0.000,0.000,0.000,0.000,0.000
99981.660,99982.790,99983.570,99984.820,0.000,0.000,0.000,0.000,0.000,0.000
99998.590,99998.800,99997.340,99995.380,0.000,0.000,0.000,0.000,0.000,0.000
99968.930,99967.110,99965.020,99959.980,0.000,0.000,0.000,0.000,0.000,0.000
99925.680,99923.310,99919.970,99910.800,0.000,0.000,0.000,0.000,0.000,0.000
99993.630,99989.930,99985.480,99974.350,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100084.100,100078.900,100066.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.600,100002.400,99987.660,0.000,0.000,0.000,0.000,0.000,0.000
99848.310,99843.570,99838.870,99823.340,0.000,0.000,0.000,0.000,0.000,0.000
99885.650,99880.630,99876.800,99861.850,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.500,100093.900,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100137.100,100133.700,100123.400,0.000,0.000,0.000,0.000,0.000,0.000
99914.340,99911.720,99909.980,99902.200,0.000,0.000,0.000,0.000,0.000,0.000
99793.110,99791.580,99790.980,99786.680,0.000,0.000,0.000,0.000,0.000,0.000
99990.200,99990.550,99990.140,99990.360,0.000,0.000,0.000,0.000,0.000,0.000
100187.900,100189.500,100190.500,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100069.400,100071.800,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99840.770,99843.520,99847.340,99857.280,0.000,0.000,0.000,0.000,0.000,0.000
99879.450,99882.950,99886.990,99900.020,0.000,0.000,0.000,0.000,0.000,0.000
100095.600,100099.700,100104.200,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.600,100142.300,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.770,99974.000,99978.770,99993.670,0.000,0.000,0.000,0.000,0.000,0.000
99892.690,99897.070,99902.130,99915.430,0.000,0.000,0.000,0.000,0.000,0.000
99987.890,99991.450,99995.470,100006.500,0.000,0.000,0.000,0.000,0.000,0.000
100055.200,100057.900,100060.800,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100013.700,100015.900,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99982.170,99982.800,99983.220,99984.960,0.000,0.000,0.000,0.000,0.000,0.000
99998.550,99998.220,99997.520,99996.140,0.000,0.000,0.000,0.000,0.000,0.000
99968.730,99966.840,99964.600,99959.880,0.000,0.000,0.000,0.000,0.000,0.000
99925.830,99922.890,99920.400,99911.340,0.000,0.000,0.000,0.000,0.000,0.000
99992.970,99989.990,99985.880,99974.190,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100084.300,100079.300,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.900,100003.000,99988.010,0.000,0.000,0.000,0.000,0.000,0.000
99848.230,99843.460,99838.330,99823.340,0.000,0.000,0.000,0.000,0.000,0.000
99885.650,99880.800,99876.460,99861.660,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.900,100094.000,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100136.900,100133.600,100123.500,0.000,0.000,0.000,0.000,0.000,0.000
99914.420,99912.380,99909.770,99901.900,0.000,0.000,0.000,0.000,0.000,0.000
99792.950,99791.890,99790.840,99787.030,0.000,0.000,0.000,0.000,0.000,0.000
99990.550,99990.960,99990.940,99990.650,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100189.600,100190.600,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100066.700,100069.200,100071.700,100078.300,0.000,0.000,0.000,0.000,0.000,0.000
99840.040,99844.090,99847.230,99857.260,0.000,0.000,0.000,0.000,0.000,0.000
99879.370,99883.570,99887.020,99900.000,0.000,0.000,0.000,0.000,0.000,0.000
100094.600,100099.800,100104.500,100118.500,0.000,0.000,0.000,0.000,0.000,0.000
100132.600,100136.900,100142.800,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.300,99973.850,99978.280,99993.270,0.000,0.000,0.000,0.000,0.000,0.000
99892.720,99897.190,99901.780,99915.020,0.000,0.000,0.000,0.000,0.000,0.000
99987.270,99991.820,99995.660,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.500,100058.200,100061.200,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100013.700,100015.700,100021.700,0.000,0.000,0.000,0.000,0.000,0.000
99981.950,99982.610,99983.000,99985.160,0.000,0.000,0.000,0.000,0.000,0.000
99998.850,99998.100,99997.800,99995.380,0.000,0.000,0.000,0.000,0.000,0.000
99968.850,99967.220,99965.530,99959.160,0.000,0.000,0.000,0.000,0.000,0.000
99925.450,99922.530,99919.540,99911.360,0.000,0.000,0.000,0.000,0.000,0.000
99993.290,99989.250,99985.770,99974.340,0.000,0.000,0.000,0.000,0.000,0.000
100088.100,100083.600,100078.900,100066.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.800,100007.500,100002.600,99987.730,0.000,0.000,0.000,0.000,0.000,0.000
99848.910,99844.030,99838.850,99823.730,0.000,0.000,0.000,0.000,0.000,0.000
99886.160,99880.780,99876.100,99862.380,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100098.200,100093.300,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.300,100134.000,100123.500,0.000,0.000,0.000,0.000,0.000,0.000
99914.860,99912.290,99909.550,99902.550,0.000,0.000,0.000,0.000,0.000,0.000
99793.150,99792.290,99790.250,99786.660,0.000,0.000,0.000,0.000,0.000,0.000
99990.620,99990.620,99990.520,99990.130,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100188.900,100190.400,100194.500,0.000,0.000,0.000,0.000,0.000,0.000
100066.900,100068.800,100071.200,100078.800,0.000,0.000,0.000,0.000,0.000,0.000
99839.900,99843.630,99847.020,99857.910,0.000,0.000,0.000,0.000,0.000,0.000
99879.370,99882.990,99886.970,99900.010,0.000,0.000,0.000,0.000,0.000,0.000
100095.600,100099.600,100104.800,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.400,100137.500,100142.900,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.130,99973.870,99978.800,99993.550,0.000,0.000,0.000,0.000,0.000,0.000
99892.880,99897.080,99902.110,99914.870,0.000,0.000,0.000,0.000,0.000,0.000
99987.660,99990.980,99995.170,100006.700,0.000,0.000,0.000,0.000,0.000,0.000
100055.000,100057.800,100061.100,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100013.600,100015.800,100021.600,0.000,0.000,0.000,0.000,0.000,0.000
99982.070,99982.740,99983.660,99984.950,0.000,0.000,0.000,0.000,0.000,0.000
99999.300,99998.500,99997.480,99995.720,0.000,0.000,0.000,0.000,0.000,0.000
99969.190,99967.290,99965.190,99959.770,0.000,0.000,0.000,0.000,0.000,0.000
99925.580,99922.770,99920.380,99911.550,0.000,0.000,0.000,0.000,0.000,0.000
99993.340,99989.520,99986.140,99974.300,0.000,0.000,0.000,0.000,0.000,0.000
100088.300,100083.600,100079.200,100066.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.600,100002.100,99988.040,0.000,0.000,0.000,0.000,0.000,0.000
99848.700,99844.100,99838.520,99823.630,0.000,0.000,0.000,0.000,0.000,0.000
99885.630,99880.980,99876.520,99862.080,0.000,0.000,0.000,0.000,0.000,0.000
100101.500,100097.900,100093.100,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.300,100133.500,100123.800,0.000,0.000,0.000,0.000,0.000,0.000
99914.360,99912.190,99909.260,99901.850,0.000,0.000,0.000,0.000,0.000,0.000
99792.940,99792.050,99790.450,99787.240,0.000,0.000,0.000,0.000,0.000,0.000
99990.170,99990.780,99990.230,99990.310,0.000,0.000,0.000,0.000,0.000,0.000
